2015-07-27,BC,ndp,40.3
2015-07-27,BC,lpc,22.5
2015-07-27,BC,gpc,9.1
2015-07-27,BC,bq,0
2015-07-27,BC,oth,0.4
2015-07-28,BC,cpc,29.1
2015-07-28,BC,ndp,39.9
2015-07-28,BC,lpc,21.6
2015-07-28,BC,gpc,8.8
2015-07-28,BC,bq,0
2015-07-28,BC,oth,0.6
2015-08-02,BC,cpc,27.7
2015-08-02,BC,ndp,40.4
2015-08-02,BC,lpc,23.2
2015-08-02,BC,gpc,7.9
2015-08-02,BC,bq,0
2015-08-02,BC,oth,0.8
2015-08-07,BC,cpc,27.6
2015-08-07,BC,ndp,40.7
2015-08-07,BC,lpc,23.6
2015-08-07,BC,gpc,7.3
2015-08-07,BC,bq,0
2015-08-07,BC,oth,0.9
2015-08-10,BC,cpc,27.2
2015-08-10,BC,ndp,38.3
2015-08-10,BC,lpc,25
2015-08-10,BC,gpc,8.9
2015-08-10,BC,bq,0
2015-08-10,BC,oth,0.6
2015-08-11,BC,cpc,26
2015-08-11,BC,ndp,37.8
2015-08-11,BC,lpc,25
2015-08-11,BC,gpc,10.6
2015-08-11,BC,bq,0
2015-08-11,BC,oth,0.6
2015-08-12,BC,cpc,25.3
2015-08-12,BC,ndp,37.3
2015-08-12,BC,lpc,25.3
2015-08-12,BC,gpc,11
2015-08-12,BC,bq,0
2015-08-12,BC,oth,1
2015-08-14,BC,cpc,25.4
2015-08-14,BC,ndp,38
2015-08-14,BC,lpc,26.2
2015-08-14,BC,gpc,9.5
2015-08-14,BC,bq,0
2015-08-14,BC,oth,0.9
2015-08-17,BC,cpc,29.7
2015-08-17,BC,ndp,35.4
2015-08-17,BC,lpc,24.8
2015-08-17,BC,gpc,9.2
2015-08-17,BC,bq,0
2015-08-17,BC,oth,1
2015-08-19,BC,cpc,26.3
2015-08-19,BC,ndp,37.5
2015-08-19,BC,lpc,26.7
2015-08-19,BC,gpc,8.5
2015-08-19,BC,bq,0
2015-08-19,BC,oth,1
2015-08-24,BC,cpc,26.7
2015-08-24,BC,ndp,38.8
2015-08-24,BC,lpc,24.5
2015-08-24,BC,gpc,9.1
