Province,Electoral District Name/Nom de circonscription,Electoral District Number,Candidate/Candidat,Candidate Residence/Résidence du candidat,Candidate Occupation/Profession du candidat,Votes Obtained/Votes obtenus,Percentage of Votes Obtained,Majority/Majorité,Majority Percentage/Pourcentage de majorité
"British Columbia/Colombie-Britannique","New Westminster--Coquitlam","59017","Fin Donnelly ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Coquitlam, B.C./C.-B.","Parliamentarian/",23023,45.9,      2247,   4.5
"British Columbia/Colombie-Britannique","New Westminster--Coquitlam","59017","Diana Dilworth Conservative/Conservateur","Port Moody, B.C./C.-B.","Manager, Non-profit Organization/",20776,41.5,,
"British Columbia/Colombie-Britannique","New Westminster--Coquitlam","59017","Ken Beck Lee Liberal/Libéral","New Westminster, B.C./C.-B.","Engineer/",4069,8.1,,
"British Columbia/Colombie-Britannique","New Westminster--Coquitlam","59017","Rebecca Helps Green Party/Parti Vert","Victoria, B.C./C.-B.","Executive Director/",2160,4.3,,
"British Columbia/Colombie-Britannique","New Westminster--Coquitlam","59017","Roland Verrier Marxist-Leninist/Marxiste-Léniniste","Coquitlam, B.C./C.-B.","Retired Electrician/",95,.2,,
"British Columbia/Colombie-Britannique","North Vancouver","59019","Andrew Saxton ** Conservative/Conservateur","North Vancouver, B.C./C.-B.","Parliamentarian/",28996,48.6,     11331,  19.0
"British Columbia/Colombie-Britannique","North Vancouver","59019","Taleeb Noormohamed Liberal/Libéral","North Vancouver, B.C./C.-B.","President/CEO/",17665,29.6,,
"British Columbia/Colombie-Britannique","North Vancouver","59019","Michael Charrois NDP-New Democratic Party/NPD-Nouveau Parti démocratique","North Vancouver, B.C./C.-B.","Performer/",9617,16.1,,
"British Columbia/Colombie-Britannique","North Vancouver","59019","Greg Dowman Green Party/Parti Vert","Vancouver, B.C./C.-B.","Assistant Grounds and Facilities Manager/",3004,5,,
"British Columbia/Colombie-Britannique","North Vancouver","59019","Nick Jones Independent/Indépendant","North Vancouver, B.C./C.-B.","Manager/",350,.6,,
"British Columbia/Colombie-Britannique","Okanagan--Coquihalla","59020","Dan Albas Conservative/Conservateur","Penticton, B.C./C.-B.","Martial Arts Instructor/",28525,53.6,     15672,  29.4
"British Columbia/Colombie-Britannique","Okanagan--Coquihalla","59020","David Finnis NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Summerland, B.C./C.-B.","Assistant Community Librarian/",12853,24.1,,
"British Columbia/Colombie-Britannique","Okanagan--Coquihalla","59020","John Kidder Liberal/Libéral","Ashcroft, B.C./C.-B.","Businessman/",5815,10.9,,
"British Columbia/Colombie-Britannique","Okanagan--Coquihalla","59020","Dan Bouchard Green Party/Parti Vert","Penticton, B.C./C.-B.","Lumber Sales & Distribution/",5005,9.4,,
"British Columbia/Colombie-Britannique","Okanagan--Coquihalla","59020","Sean Upshaw Independent/Indépendant","Kelowna, B.C./C.-B.","Realtor/",860,1.6,,
"British Columbia/Colombie-Britannique","Okanagan--Coquihalla","59020","Dietrich Wittel Independent/Indépendant","Penticton, B.C./C.-B.","Physician/",180,.3,,
"British Columbia/Colombie-Britannique","Okanagan--Shuswap","59018","Colin Mayes ** Conservative/Conservateur","Salmon Arm, B.C./C.-B.","Business Person/",31439,55.4,     16484,  29.1
"British Columbia/Colombie-Britannique","Okanagan--Shuswap","59018","Nikki Inouye NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Vernon, B.C./C.-B.","Cook/",14955,26.4,,
"British Columbia/Colombie-Britannique","Okanagan--Shuswap","59018","Greig Crockett Green Party/Parti Vert","Coldstream, B.C./C.-B.","Lawyer/",6058,10.7,,
"British Columbia/Colombie-Britannique","Okanagan--Shuswap","59018","Janna Francis Liberal/Libéral","Vernon, B.C./C.-B.","Social Worker/",4246,7.5,,
"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge--Mission","59007","Randy Kamp ** Conservative/Conservateur","Maple Ridge, B.C./C.-B.","Parliamentarian/",28803,54.3,      9968,  18.8
"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge--Mission","59007","Craig Speirs NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Maple Ridge, B.C./C.-B.","Retired/",18835,35.5,,
"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge--Mission","59007","Mandeep Bhuller Liberal/Libéral","Maple Ridge, B.C./C.-B.","Community Organizer/",2739,5.2,,
"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge--Mission","59007","Peter Tam Green Party/Parti Vert","Maple Ridge, B.C./C.-B.","/Engineer - Software analyst",2629,5,,
"British Columbia/Colombie-Britannique","Port Moody--Westwood--Port Coquitlam","59021","James Moore ** Conservative/Conservateur","Port Moody, B.C./C.-B.","Broadcaster/",27181,56.1,     12581,  26.0
"British Columbia/Colombie-Britannique","Port Moody--Westwood--Port Coquitlam","59021","Mark Ireland NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Port Moody, B.C./C.-B.","Training Manager/",14600,30.1,,
"British Columbia/Colombie-Britannique","Port Moody--Westwood--Port Coquitlam","59021","Stewart McGillivray Liberal/Libéral","Vancouver, B.C./C.-B.","Student/",4110,8.5,,
"British Columbia/Colombie-Britannique","Port Moody--Westwood--Port Coquitlam","59021","Kevin Kim Green Party/Parti Vert","Coquitlam, B.C./C.-B.","Student/",2161,4.5,,
"British Columbia/Colombie-Britannique","Port Moody--Westwood--Port Coquitlam","59021","Paul Geddes Libertarian/Libertarien","Coquitlam, B.C./C.-B.","Economics Instructor/",421,.9,,
"British Columbia/Colombie-Britannique","Prince George--Peace River","59022","Bob Zimmer Conservative/Conservateur","Fort St. John, B.C./C.-B.","/Teacher",23946,62.1,     14070,  36.5
"British Columbia/Colombie-Britannique","Prince George--Peace River","59022","Lois Boone NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Prince George, B.C./C.-B.","Trustee/",9876,25.6,,
"British Columbia/Colombie-Britannique","Prince George--Peace River","59022","Hilary Crowley Green Party/Parti Vert","Summit Lake, B.C./C.-B.","/Physiotherapist",2301,6,,
"British Columbia/Colombie-Britannique","Prince George--Peace River","59022","Ben Levine Liberal/Libéral","Prince George, B.C./C.-B.","Lawyer/",2008,5.2,,
"British Columbia/Colombie-Britannique","Prince George--Peace River","59022","Jeremy Coté Pirate Party/Parti Pirate","Fort Nelson, B.C./C.-B.","Business Owner/",415,1.1,,
"British Columbia/Colombie-Britannique","Richmond","59023","Alice Wong ** Conservative/Conservateur","Richmond, B.C./C.-B.","Educator/",25109,58.4,     17082,  39.7
"British Columbia/Colombie-Britannique","Richmond","59023","Joe Peschisolido Liberal/Libéral","Richmond, B.C./C.-B.","Lawyer/",8027,18.7,,
"British Columbia/Colombie-Britannique","Richmond","59023","Dale Jackaman NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Richmond, B.C./C.-B.","Businessman/",7860,18.3,,
"British Columbia/Colombie-Britannique","Richmond","59023","Michael Wolfe Green Party/Parti Vert","Richmond, B.C./C.-B.","Teacher/",2032,4.7,,
"British Columbia/Colombie-Britannique","Saanich--Gulf Islands","59024","Elizabeth May Green Party/Parti Vert","Sidney, B.C./C.-B.","National Leader Green Party/",31890,46.3,      7346,  10.7
"British Columbia/Colombie-Britannique","Saanich--Gulf Islands","59024","Gary Lunn ** Conservative/Conservateur","North Saanich, B.C./C.-B.","Lawyer/",24544,35.7,,
"British Columbia/Colombie-Britannique","Saanich--Gulf Islands","59024","Edith Loring-Kuhanga NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Victoria, B.C./C.-B.","Teacher/Educational Consultant/",8185,11.9,,
"British Columbia/Colombie-Britannique","Saanich--Gulf Islands","59024","Renée Hetherington Liberal/Libéral","North Saanich, B.C./C.-B.","Research Scientist/",4208,6.1,,
"British Columbia/Colombie-Britannique","Skeena--Bulkley Valley","59025","Nathan Paul Cullen ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Smithers, B.C./C.-B.","Parliamentarian/",19431,55.3,      7314,  20.8
"British Columbia/Colombie-Britannique","Skeena--Bulkley Valley","59025","Clay Harmon Conservative/Conservateur","Terrace, B.C./C.-B.","Accountant/",12117,34.5,,
"British Columbia/Colombie-Britannique","Skeena--Bulkley Valley","59025","Kyle Warwick Liberal/Libéral","Vancouver, B.C./C.-B.","Student/",1268,3.6,,
"British Columbia/Colombie-Britannique","Skeena--Bulkley Valley","59025","Roger Benham Green Party/Parti Vert","Smithers, B.C./C.-B.","Photographer/",1102,3.1,,
"British Columbia/Colombie-Britannique","Skeena--Bulkley Valley","59025","Rod Taylor CHP Canada/PHC Canada","Telkwa, B.C./C.-B.","Development Director/",1038,3,,
"British Columbia/Colombie-Britannique","Skeena--Bulkley Valley","59025","Maggie Braun CAP/PAC","Terrace, B.C./C.-B.","Self-employed/",165,.5,,
"British Columbia/Colombie-Britannique","South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale","59027","Russ Hiebert ** Conservative/Conservateur","Surrey, B.C./C.-B.","Parliamentarian/",31990,54.6,     20109,  34.3
"British Columbia/Colombie-Britannique","South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale","59027","Susan Keeping NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Surrey, B.C./C.-B.","Executive Director/",11881,20.3,,
"British Columbia/Colombie-Britannique","South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale","59027","Hardy Staub Liberal/Libéral","White Rock, B.C./C.-B.","Airline Captain (R)/",9775,16.7,,
"British Columbia/Colombie-Britannique","South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale","59027","Larry Colero Green Party/Parti Vert","White Rock, B.C./C.-B.","Management Consultant/",3245,5.5,,
"British Columbia/Colombie-Britannique","South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale","59027","Aart Looye Independent/Indépendant","Surrey, B.C./C.-B.","Negotiator/",753,1.3,,
"British Columbia/Colombie-Britannique","South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale","59027","Mike Schouten CHP Canada/PHC Canada","Surrey, B.C./C.-B.","Greenhouse Manager/",429,.7,,
"British Columbia/Colombie-Britannique","South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale","59027","Brian Marlatt PC Party/Parti PC","Surrey, B.C./C.-B.","Freelance Writer/",228,.4,,
"British Columbia/Colombie-Britannique","South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale","59027","David Hawkins Independent/Indépendant","South Surrey, B.C./C.-B.","Forensic Economist/",189,.3,,
"British Columbia/Colombie-Britannique","South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale","59027","Kevin Peter Donohoe Independent/Indépendant","White Rock, B.C./C.-B.","Business Owner/",152,.3,,
"British Columbia/Colombie-Britannique","Surrey North/Surrey-Nord","59028","Jasbir Sandhu NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Surrey, B.C./C.-B.","College Instructor/Program Coordinator/",14678,39.7,      1497,   4.0
"British Columbia/Colombie-Britannique","Surrey North/Surrey-Nord","59028","Dona Cadman ** Conservative/Conservateur","Surrey, B.C./C.-B.","/Parliamentarian",13181,35.6,,
"British Columbia/Colombie-Britannique","Surrey North/Surrey-Nord","59028","Shinder Purewal Liberal/Libéral","Surrey, B.C./C.-B.","University Faculty/",6797,18.4,,
"British Columbia/Colombie-Britannique","Surrey North/Surrey-Nord","59028","Bernadette Keenan Green Party/Parti Vert","Surrey, B.C./C.-B.","Civic Employee/",1289,3.5,,
"British Columbia/Colombie-Britannique","Surrey North/Surrey-Nord","59028","Jamie Scott Independent/Indépendant","Surrey, B.C./C.-B.","Delivery Driver/",451,1.2,,
"British Columbia/Colombie-Britannique","Surrey North/Surrey-Nord","59028","Kevin Pielak CHP Canada/PHC Canada","Surrey, B.C./C.-B.","Teacher/",303,.8,,
"British Columbia/Colombie-Britannique","Surrey North/Surrey-Nord","59028","Norris Barens Libertarian/Libertarien","Surrey, B.C./C.-B.","First Aid Attendant/",284,.8,,
"British Columbia/Colombie-Britannique","Vancouver Centre/Vancouver-Centre","59029","Hedy Fry ** Liberal/Libéral","Vancouver, B.C./C.-B.","/Physician/Parliamentarian",18260,31,      2935,   5.0
"British Columbia/Colombie-Britannique","Vancouver Centre/Vancouver-Centre","59029","Karen Shillington NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Vancouver, B.C./C.-B.","Telephone Interviewer/",15325,26,,
"British Columbia/Colombie-Britannique","Vancouver Centre/Vancouver-Centre","59029","Jennifer Clarke Conservative/Conservateur","Vancouver, B.C./C.-B.","Businesswoman/",15323,26,,
"British Columbia/Colombie-Britannique","Vancouver Centre/Vancouver-Centre","59029","Adriane Carr Green Party/Parti Vert","Vancouver, B.C./C.-B.","Politician/",9089,15.4,,
"British Columbia/Colombie-Britannique","Vancouver Centre/Vancouver-Centre","59029","John Clarke Libertarian/Libertarien","Burnaby, B.C./C.-B.","Warehouseman/",313,.5,,
"British Columbia/Colombie-Britannique","Vancouver Centre/Vancouver-Centre","59029","Michael Huenefeld PC Party/Parti PC","Vancouver, B.C./C.-B.","Financial Consultant/",285,.5,,
"British Columbia/Colombie-Britannique","Vancouver Centre/Vancouver-Centre","59029","Travis McCrea Pirate Party/Parti Pirate","Vancouver, B.C./C.-B.","Salesman/",192,.3,,
"British Columbia/Colombie-Britannique","Vancouver Centre/Vancouver-Centre","59029","Michael Hill Marxist-Leninist/Marxiste-Léniniste","Vancouver, B.C./C.-B.","Retired Postal Worker/",62,.1,,
"British Columbia/Colombie-Britannique","Vancouver East/Vancouver-Est","59030","Libby Davies ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Vancouver, B.C./C.-B.","Parliamentarian/",27794,62.8,     19433,  43.9
"British Columbia/Colombie-Britannique","Vancouver East/Vancouver-Est","59030","Irene C. Yatco Conservative/Conservateur","Vancouver, B.C./C.-B.","Publisher/",8361,18.9,,
"British Columbia/Colombie-Britannique","Vancouver East/Vancouver-Est","59030","Roma Ahi Liberal/Libéral","Vancouver, B.C./C.-B.","Production Manager, Advertising/",4382,9.9,,
"British Columbia/Colombie-Britannique","Vancouver East/Vancouver-Est","59030","Douglas Roy Green Party/Parti Vert","Victoria, B.C./C.-B.","University Professor/",3383,7.6,,
"British Columbia/Colombie-Britannique","Vancouver East/Vancouver-Est","59030","Anne Jamieson Marxist-Leninist/Marxiste-Léniniste","Vancouver, B.C./C.-B.","Registered Nurse/",318,.7,,
"British Columbia/Colombie-Britannique","Vancouver Island North/Île de Vancouver-Nord","59031","John Duncan ** Conservative/Conservateur","Courtenay, B.C./C.-B.","Parliamentarian/",27206,46.1,      1827,   3.1
"British Columbia/Colombie-Britannique","Vancouver Island North/Île de Vancouver-Nord","59031","Ronna-Rae Leonard NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Courtenay, B.C./C.-B.","Environmental Consultant/",25379,43,,
"British Columbia/Colombie-Britannique","Vancouver Island North/Île de Vancouver-Nord","59031","Mike Holland Liberal/Libéral","Courtenay, B.C./C.-B.","Lawyer/",3039,5.2,,
"British Columbia/Colombie-Britannique","Vancouver Island North/Île de Vancouver-Nord","59031","Sue Moen Green Party/Parti Vert","Black Creek, B.C./C.-B.","Consultant/",3018,5.1,,
"British Columbia/Colombie-Britannique","Vancouver Island North/Île de Vancouver-Nord","59031","Jason Draper Independent/Indépendant","Courtenay, B.C./C.-B.","Small Business Owner/",304,.5,,
"British Columbia/Colombie-Britannique","Vancouver Island North/Île de Vancouver-Nord","59031","Frank Martin Marxist-Leninist/Marxiste-Léniniste","Harrison Hot Springs, B.C./C.-B.","Carver/",57,.1,,
"British Columbia/Colombie-Britannique","Vancouver Kingsway","59032","Don Davies ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Vancouver, B.C./C.-B.","Parliamentarian/",23452,50.1,     10295,  22.0
"British Columbia/Colombie-Britannique","Vancouver Kingsway","59032","Trang Nguyen Conservative/Conservateur","Richmond, B.C./C.-B.","Court Interpreter/",13157,28.1,,
"British Columbia/Colombie-Britannique","Vancouver Kingsway","59032","Wendy Yuan Liberal/Libéral","Vancouver, B.C./C.-B.","Business Owner/",7796,16.6,,
"British Columbia/Colombie-Britannique","Vancouver Kingsway","59032","Louise Boutin Green Party/Parti Vert","Vancouver, B.C./C.-B.","Real Estate Agent/",1860,4,,
"British Columbia/Colombie-Britannique","Vancouver Kingsway","59032","Matt Kadioglu Libertarian/Libertarien","Vancouver, B.C./C.-B.","Self-realtor/",275,.6,,
"British Columbia/Colombie-Britannique","Vancouver Kingsway","59032","Kimball Cariou Communist/Communiste","Vancouver, B.C./C.-B.","Editor/",210,.4,,
"British Columbia/Colombie-Britannique","Vancouver Kingsway","59032","Donna Petersen Marxist-Leninist/Marxiste-Léniniste","Vancouver, B.C./C.-B.","Office Admin. Assistant/",78,.2,,
"British Columbia/Colombie-Britannique","Vancouver Quadra","59033","Joyce Murray ** Liberal/Libéral","Vancouver, B.C./C.-B.","Parliamentarian/",22903,42.2,      1919,   3.5
"British Columbia/Colombie-Britannique","Vancouver Quadra","59033","Deborah Meredith Conservative/Conservateur","Vancouver, B.C./C.-B.","University Lecturer/",20984,38.6,,
"British Columbia/Colombie-Britannique","Vancouver Quadra","59033","Victor Edward Elkins NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Vancouver, B.C./C.-B.","Cardiac Perfusion Assistant/",7499,13.8,,
"British Columbia/Colombie-Britannique","Vancouver Quadra","59033","Laura-Leah Shaw Green Party/Parti Vert","Vancouver, B.C./C.-B.","Realtor/",2922,5.4,,
"British Columbia/Colombie-Britannique","Vancouver South/Vancouver-Sud","59034","Wai Young Conservative/Conservateur","Vancouver, B.C./C.-B.","Consultant/",19504,43.3,      3900,   8.7
"British Columbia/Colombie-Britannique","Vancouver South/Vancouver-Sud","59034","Ujjal Dosanjh ** Liberal/Libéral","Vancouver, B.C./C.-B.","Lawyer/",15604,34.7,,
"British Columbia/Colombie-Britannique","Vancouver South/Vancouver-Sud","59034","Meena Wong NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Vancouver, B.C./C.-B.","Educator/",8552,19,,
"British Columbia/Colombie-Britannique","Vancouver South/Vancouver-Sud","59034","Jean de Dieu Hakizimana Green Party/Parti Vert","Vancouver, B.C./C.-B.","Interpreter/",1151,2.6,,
"British Columbia/Colombie-Britannique","Vancouver South/Vancouver-Sud","59034","Charles Boylan Marxist-Leninist/Marxiste-Léniniste","Vancouver, B.C./C.-B.","ESL Teacher/",222,.5,,
"British Columbia/Colombie-Britannique","Victoria","59035","Denise Savoie ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Victoria, B.C./C.-B.","Parliamentarian/",30679,50.8,     16404,  27.2
